;;;;;;;;;;;;;;;;;;;;;;;;
-3.361213184224829E-8;2.9105288969733247E-7;3.6971020346973153E-7;4.26957130233057E-8;1.5347124904743796E-7;-3.7602288394928007E-7;2.8811399998080084E-7;3.646866986808559E-7;3.2562819533018467E-7;-1.205920733058609E-7;3.4998656971245706E-7;-3.381464798560502E-7;2.74796193816734E-7;1.1482840198043534E-7;2.7694354627118203E-7;-1.939972254960801E-7;2.9316749790117344E-7;-3.1723220463059013E-7;-2.8091845244308537E-7;-1.8163698607226793E-7;-1.9665666425787535E-7;2.3675624501194152E-7;-3.1221590660616954E-7;-2.703678227757646E-7;8.096611340549894E-8
-1.1755434449422006E-8;2.786818409525041E-7;3.552107874693609E-7;2.054917187408811E-8;1.5196431439037157E-7;-3.5949154460150815E-7;2.9451405813759035E-7;3.2878440860403774E-7;2.9917364027173036E-7;-1.4822527905685846E-7;2.5982776114136434E-7;-2.6078682436137974E-7;2.6183153602021224E-7;6.169300952094715E-8;2.3239486241166118E-7;-2.1137311018396584E-7;2.2330139843040376E-7;-1.8318545148895231E-7;-1.3374359405719467E-7;-1.7994082010390867E-7;-1.68398553576465E-7;1.9226984471586548E-7;-1.7338979976056833E-7;-1.5959855927674405E-7;1.120067921145253E-7
1.0101262954275866E-8;2.663107922138398E-7;3.4071137148746114E-7;-1.5973692656291573E-9;1.5045737972872013E-7;-3.429602052413364E-7;3.0060898962939067E-7;2.9253830136139087E-7;2.715396656697898E-7;-1.7472336798519056E-7;1.7113605055321646E-7;-1.8392406825338057E-7;2.4622408014213644E-7;9.070139623889101E-9;1.860146578109664E-7;-2.2276564216917185E-7;1.500727035050774E-7;-5.645761943266553E-8;4.02368026403631E-9;-1.7241234822806692E-7;-1.3657874081346207E-7;1.411002458781215E-7;-4.0019512934491124E-8;-4.9531596357115285E-8;1.3122191555741406E-7
3.195796037771372E-8;2.539397434815319E-7;3.2621195553594396E-7;-2.3743910387842674E-8;1.4895044506223757E-7;-3.264288658606447E-7;3.062406158455271E-7;2.556928137792239E-7;2.4197022033859654E-7;-1.9954088154410593E-7;8.56050741341966E-8;-1.0878279797639355E-7;2.2660377505657324E-7;-4.25611712834842E-8;1.3810016136024965E-7;-2.2531775712109313E-7;7.31560448662698E-8;5.4053282762533435E-8;1.223125545275287E-7;-1.5864220605399047E-7;-1.0283636583713583E-7;8.1861602092318E-8;7.864244576867824E-8;5.2426912011185886E-8;1.3658105439644385E-7
5.3814657828040486E-8;2.415686947570225E-7;3.117125396234697E-7;-4.589045148589592E-8;1.474435103873786E-7;-3.098975264499597E-7;3.112825637638578E-7;2.1811430779647492E-7;2.1009872642469683E-7;-2.221319616416027E-7;5.506732758165849E-9;-3.7424966867928186E-8;2.0234334510143035E-7;-9.190870779206362E-8;9.021642848581938E-8;-2.172961946075917E-7;-5.046569245441898E-9;1.3854396611900602E-7;2.101475007163691E-7;-1.3976084848670382E-7;-7.028082419133133E-8;1.6737096896212974E-8;1.7085458820455239E-7;1.3499140597170186E-7;1.2836859013705173E-7
7.567135531063473E-8;2.2919764604215296E-7;2.972131237559886E-7;-6.803699255451539E-8;1.4593657569906364E-7;-2.933661869996656E-7;3.156322064677326E-7;1.7976515719562627E-7;1.758505793662573E-7;-2.4196003816346096E-7;-6.659874403484831E-8;2.7632647349858945E-8;1.7335611107335479E-7;-1.3721336077253133E-7;4.465014531300962E-8;-1.9798623387841913E-7;-8.056927406759711E-8;1.8904263230645723E-7;2.5867420502806737E-7;-1.1786424400163771E-7;-4.214339476245133E-8;-4.995321530586632E-8;2.263229147825688E-7;1.8746261271900626E-7;1.0914641005320573E-7
9.75280528303811E-8;2.168265973386368E-7;2.827137079382331E-7;-9.018353358883485E-8;1.4442964099256533E-7;-2.768348475020016E-7;3.19207102324983E-7;1.406869241303286E-7;1.3938298504839983E-7;-2.58518993502911E-7;-1.280983820437394E-7;8.371282826075406E-8;1.3998132754114453E-7;-1.765137055968642E-7;4.026615933714487E-9;-1.6767885027320626E-7;-1.4868559916388154E-7;2.0133853789106576E-7;2.6330714911019753E-7;-9.562727274132146E-8;-2.0861027285297405E-8;-1.1274240289345077E-7;2.3894015240678944E-7;2.0279214459612286E-7;8.347469567731979E-8
1.1938475039108136E-7;2.0445554864817086E-7;2.682142921739122E-7;-1.1233007458488041E-7;1.4292270626374722E-7;-2.6030350795096075E-7;3.2194365854442113E-7;1.0097941776625634E-7;1.0101706780291422E-7;-2.7136577406726707E-7;-1.7660328254342931E-7;1.2830965942887731E-7;1.0286225892656576E-7;-2.0792467312076147E-7;-2.909794279589667E-8;-1.2759163685115117E-7;-2.0469916306466425E-7;1.7621836992940514E-7;2.2508720859604374E-7;-7.58267347100062E-8;-7.407686170239523E-9;-1.6597443057329495E-7;2.0856224683819533E-7;1.7957691415643452E-7;5.7007946115074196E-8
1.41241447995105E-7;1.920844999732412E-7;2.5371487646616714E-7;-1.344766155400225E-7;1.41415771508625E-7;-2.437721683419088E-7;3.237941884852984E-7;6.07916479242426E-8;6.121176712642568E-8;-2.8014064697721533E-7;-2.1012892632910733E-7;1.5931708076002765E-7;6.290497015251886E-8;-2.298467799565686E-7;-5.2534781171481813E-8;-7.983676874700202E-8;-2.4456787701157486E-7;1.197173321637315E-7;1.5100913763914676E-7;-6.095724246996846E-8;-1.120897008433431E-9;-2.0466502166302524E-7;1.4161818270174548E-7;1.2296399215878775E-7;3.5454093033046746E-8
1.6309814564425582E-7;1.7971345131602083E-7;2.392154608175131E-7;-1.566231564521767E-7;1.3990883672396382E-7;-2.2724082867149442E-7;3.2472797554846536E-7;2.0302439332272532E-8;2.0506445090982682E-8;-2.8459206768000564E-7;-2.272568343996635E-7;1.7521040401984863E-7;2.1172092022287312E-8;-2.411051105923851E-7;-6.466392495988973E-8;-2.7176762075283113E-8;-2.652615448478967E-7;4.232739608715622E-8;5.3079946919770484E-8;-5.294233554364231E-8;1.7022764615762282E-10;-2.2498684876418985E-7;5.010025476392418E-8;4.3636128390158135E-8;2.3483086632140742E-8
